id,founder_name,email,role,company,location,idea,about,keywords,stage,linked_in,notes
0be3131f-c6bf-4f53-ab49-192e408e70bd,Michelle Mitchell,michelle.mitchell@gmail.com,Founder,Franco Ltd,"East John, Armenia",A climate solution that automates reporting for teachers.,Michelle Mitchell has a background in biotechnology with over 12 years of experience. They have worked at Google and specialize in UI/UX design. Their work has led to scalable systems.,"fintech, Logistics, Edtech",none,https://linkedin.com/in/autumn74,
6335a5d5-8279-444d-93a5-6f30d43afde4,Daniel Mann,daniel.mann@hotmail.com,PM,"Stewart, Cooper and Watson","New Kevin, Uruguay",A new way for small businesses to access analytics in robotics.,"With expertise in AI, Daniel Mann has previously contributed to Microsoft. They are passionate about product design and focus on delivering reduced errors.","b2b, Logistics, fintech",series A,https://linkedin.com/in/sullivanvictor,
b885ac7a-4b59-427b-b46a-c94dd516b462,Jimmy Flores,jimmy.flores@gmail.com,Founder,Cordova PLC,"Deborahport, Lebanon",Smart mobile app that solves logistics inefficiency for doctors.,Jimmy Flores combines experience in engineering with strong skills in data science. They have built solutions for consumers and achieved impactful research.,"Legal, healthcare, fintech",series A,https://linkedin.com/in/tara92,
3b46097a-e763-45a6-b3ea-aaa2927ef878,Monica Nielsen,monica.nielsen@hotmail.com,Investor,Norris-Dennis,"East Ericaville, Gambia",A new way for teachers to access cloud hosting in healthcare.,Monica Nielsen combines experience in product design with strong skills in robotics. They have built solutions for small businesses and achieved scalable systems.,"BioTech, fintech, Logistics",series A,https://linkedin.com/in/moralesmary,
8d120f09-5e33-4655-84ac-d7cbfa1c75f2,Brandon Brown,brandon.brown@gmail.com,PM,"Lee, Fox and Harrington","Jamesland, Mauritania",Building a healthcare platform that helps doctors save time.,Brandon Brown combines experience in product design with strong skills in cloud systems. They have built solutions for consumers and achieved reduced errors.,"BioTech, b2b, healthcare",growth,https://linkedin.com/in/frhodes,
05aedc75-488e-48ca-8746-9fb2b71afd4f,Jennifer Henry,jennifer.henry@hotmail.com,Other,"Jacobs, Harding and Kerr","Raymondchester, Heard Island and McDonald Islands",Developing platform to solve logistics inefficiency in fintech.,Jennifer Henry combines experience in biotechnology with strong skills in data science. They have built solutions for developers and achieved impactful research.,"fintech, Edtech, marketplace",seed,https://linkedin.com/in/swatson,
82a1352d-6a74-4e50-811e-faa6b91fcfd7,Eric Griffin,eric.griffin@gmail.com,Founder,"Miller, Luna and Wallace","Laraport, Central African Republic",A new way for developers to access training in healthcare.,"With expertise in data science, Eric Griffin has previously contributed to Amazon. They are passionate about computer science and focus on delivering scalable systems.","robotics, BioTech, Logistics",seed,https://linkedin.com/in/achandler,
9b76ae13-5a9f-46b6-80c6-d883ef2db78d,Kevin Miller,kevin.miller@yahoo.com,Other,Turner PLC,"Carlshire, Saudi Arabia",Smart mobile app that solves financial fraud for patients.,Kevin Miller combines experience in computer science with strong skills in machine learning. They have built solutions for consumers and achieved impactful research.,"AI, Logistics, marketplace",seed,https://linkedin.com/in/adavis,
facf98a9-5ada-4423-90b8-ad26b145e0c3,Denise Thompson,denise.thompson@yahoo.com,Founder,Page-Fischer,"East Jacob, Hong Kong",Creating AI-powered tools for small businesses to improve save time.,"With expertise in robotics, Denise Thompson has previously contributed to Tesla. They are passionate about computer science and focus on delivering impactful research.","consumer, BioTech, Crypto",pre-seed,https://linkedin.com/in/angela04,
a6faf9c2-5800-4028-8eb2-87f4748b4f01,Elizabeth Hansen,elizabeth.hansen@gmail.com,Co-Founder,Walker-Moody,"West Kevin, Northern Mariana Islands",A platform that connects developers and developers through marketing support.,"With expertise in machine learning, Elizabeth Hansen has previously contributed to AntlerIndia. They are passionate about engineering and focus on delivering reduced errors.","Logistics, fintech, AI",pre-seed,https://linkedin.com/in/qmartinez,
f1a48436-277a-425e-81c9-549a882b4983,Jennifer Vasquez,jennifer.vasquez@gmail.com,Investor,"Newman, Johnson and Hubbard","Gambleland, Netherlands Antilles",Simplifying reporting in Marketing using AI system.,"With expertise in data science, Jennifer Vasquez has previously contributed to Tesla. They are passionate about biotechnology and focus on delivering reduced errors.","fintech, Crypto, robotics",none,https://linkedin.com/in/bianca96,
2866af00-f70f-45ce-995d-12f954f7684d,Lori Alvarez,lori.alvarez@outlook.com,PM,"Cardenas, Brooks and Quinn","Port Jordanshire, Azerbaijan",Personalized robotic assistant for patients to scale faster.,Lori Alvarez has a background in finance with over 9 years of experience. They have worked at Tesla and specialize in AI. Their work has led to scalable systems.,"robotics, Crypto, b2b",series A,https://linkedin.com/in/luisjohns,
cf89c7d0-05df-4735-af8b-f667e2a7d820,Christopher Nelson,christopher.nelson@outlook.com,Engineer,Fields-Friedman,"West Kellyland, Malaysia",On-demand marketing support for consumers in the healthcare space.,Christopher Nelson combines experience in computer science with strong skills in machine learning. They have built solutions for consumers and achieved scalable systems.,"b2b, fintech, Legal",growth,https://linkedin.com/in/katiewhite,
62f251d0-ca77-47c8-8a28-cd23d03ff893,Paul Stephens,paul.stephens@gmail.com,Founder,Serrano-Cohen,"Josephstad, Bhutan",Developing platform to solve financial fraud in Marketing.,Paul Stephens has a background in finance with over 8 years of experience. They have worked at Microsoft and specialize in UI/UX design. Their work has led to faster product launches.,"consumer, healthcare, Logistics",pre-seed,https://linkedin.com/in/madeline02,
15c81714-c83d-4c8a-a74a-4d799de7b8e0,Jacqueline Washington,jacqueline.washington@outlook.com,Co-Founder,Mccall-Martin,"East Wesley, Switzerland",Simplifying data entry in healthcare using platform.,"With expertise in data science, Jacqueline Washington has previously contributed to OpenAI. They are passionate about engineering and focus on delivering impactful research.","consumer, robotics, BioTech",none,https://linkedin.com/in/laurahansen,Potential collaboration with Google on legal advice.
5bea6619-66fb-4300-89ff-ed3eaa7d50e7,Tiffany Mathis,tiffany.mathis@outlook.com,Investor,"Arnold, Avila and Wilson","Moonville, Svalbard & Jan Mayen Islands",A new way for consumers to access supply chain optimization in AI.,"With expertise in AI, Tiffany Mathis has previously contributed to Google. They are passionate about biotechnology and focus on delivering faster product launches.","BioTech, healthcare, AI",series A,https://linkedin.com/in/sandramendoza,
d761426f-3b2c-4361-879f-c715a3c3b8da,Jack Montoya,jack.montoya@hotmail.com,Other,"Mills, Cordova and Jackson","Anthonyville, Cyprus",Connecting small businesses with robotic assistant through a robotics marketplace.,Jack Montoya combines experience in computer science with strong skills in data science. They have built solutions for patients and achieved impactful research.,"BioTech, AI, consumer",growth,https://linkedin.com/in/melissathomas,
ed92f39e-0bee-4251-9ac1-857d41672187,Calvin Anderson,calvin.anderson@yahoo.com,Founder,Coleman Inc,"North Kimchester, Armenia",Building a AI platform that helps doctors improve accuracy.,Calvin Anderson has a background in finance with over 11 years of experience. They have worked at Google and specialize in data science. Their work has led to faster product launches.,"healthcare, AI, Logistics",seed,https://linkedin.com/in/danielmcguire,
158434c4-fbea-4b11-bce8-6a75b19b293c,Amy Wilson,amy.wilson@outlook.com,Other,Williams-Turner,"Port Colinville, Uruguay",On-demand legal advice for patients in the Marketing space.,Amy Wilson has a background in finance with over 5 years of experience. They have worked at OpenAI and specialize in data science. Their work has led to impactful research.,"AI, Edtech, BioTech",pre-seed,https://linkedin.com/in/brianagonzalez,
6c71e598-504a-4daa-bdc5-39ea9d103b11,Alyssa Thomas,alyssa.thomas@hotmail.com,Engineer,"Mcmahon, Rush and Bailey","Port Vincent, Saint Lucia",Helping developers in Marketing scale faster with platform.,Alyssa Thomas combines experience in computer science with strong skills in robotics. They have built solutions for developers and achieved reduced errors.,"AI, Logistics, Crypto",none,https://linkedin.com/in/williamjones,
da707d06-40c8-4a61-aa9d-48e03357224c,Pamela Rice,pamela.rice@yahoo.com,PM,"Lee, Campbell and Winters","Lake Coreyborough, Uruguay",A new way for patients to access delivery in AI.,Pamela Rice combines experience in product design with strong skills in machine learning. They have built solutions for teachers and achieved reduced errors.,"consumer, b2b, Crypto",growth,https://linkedin.com/in/lrichardson,
bfa0044d-3d54-46d3-82c5-8852f2e097db,Michael Rodriguez,michael.rodriguez@hotmail.com,Co-Founder,Zavala-Coleman,"South Daniel, Germany",Creating AI-powered tools for patients to improve save time.,Michael Rodriguez has a background in computer science with over 6 years of experience. They have worked at Google and specialize in cloud systems. Their work has led to reduced errors.,"healthcare, Crypto, Edtech",series A,https://linkedin.com/in/owensapril,
b8d2331d-7979-4491-9591-0d296da132bf,Isaiah Roberts DDS,isaiah.roberts.dds@gmail.com,Investor,Murphy Inc,"Campbellport, Poland",Creating AI-powered tools for patients to improve save time.,"With expertise in UI/UX design, Isaiah Roberts DDS has previously contributed to Apple. They are passionate about computer science and focus on delivering faster product launches.","BioTech, b2b, Logistics",pre-seed,https://linkedin.com/in/aperez,
1e4a3951-037b-4885-9667-65155c024b5a,Scott Lopez,scott.lopez@hotmail.com,Co-Founder,Jacobson Group,"Harryfort, Peru",On-demand mentorship for consumers in the robotics space.,Scott Lopez combines experience in biotechnology with strong skills in machine learning. They have built solutions for doctors and achieved faster product launches.,"Legal, fintech, robotics",none,https://linkedin.com/in/sandersalexandra,
5a1138f1-0e1d-4288-94b5-a1f5fc90345c,Barbara Foster,barbara.foster@outlook.com,Co-Founder,"Garza, Garcia and Schaefer","North Michael, Congo",On-demand fundraising for developers in the climate space.,Barbara Foster combines experience in finance with strong skills in robotics. They have built solutions for small businesses and achieved reduced errors.,"BioTech, fintech, Legal",seed,https://linkedin.com/in/james61,Raised interest from Microsoft investors.
1f1abb47-6f3a-4cad-93a9-3aadc2e51a64,Jeff Porter,jeff.porter@outlook.com,Other,"Miranda, Wheeler and Avila","Kellyfurt, Libyan Arab Jamahiriya",Creating AI-powered tools for teachers to improve improve accuracy.,"With expertise in UI/UX design, Jeff Porter has previously contributed to Microsoft. They are passionate about finance and focus on delivering faster product launches.","BioTech, healthcare, Legal",seed,https://linkedin.com/in/dylan71,Positive early feedback from teachers using robotic assistant.
43c5b90c-2bc6-491c-a470-9cad3efa8ce2,John Hall,john.hall@outlook.com,Co-Founder,Johnson Ltd,"Port Carlostown, Christmas Island",Simplifying patient care in edtech using mobile app.,"With expertise in UI/UX design, John Hall has previously contributed to AntlerIndia. They are passionate about product design and focus on delivering impactful research.","consumer, Crypto, healthcare",seed,https://linkedin.com/in/ujacobs,
f91b0484-572a-47f1-a2e8-469c5bee402c,Marco Davis,marco.davis@outlook.com,Investor,Guerrero PLC,"Sparksborough, French Polynesia",Smart mobile app that solves financial fraud for consumers.,"With expertise in cloud systems, Marco Davis has previously contributed to Stripe. They are passionate about biotechnology and focus on delivering faster product launches.","Legal, b2b, consumer",pre-seed,https://linkedin.com/in/qhenry,Needs support with fraud detection and scaling.
00c8370a-9ae5-4e0f-bca8-fde3ed5e5736,Rhonda Fernandez,rhonda.fernandez@outlook.com,Engineer,Cisneros Inc,"Beardville, Hungary",A new way for patients to access training in edtech.,Rhonda Fernandez combines experience in finance with strong skills in cloud systems. They have built solutions for consumers and achieved impactful research.,"consumer, fintech, AI",none,https://linkedin.com/in/yedwards,
